"Sales Order {0} has reservation for the item {1}, you can only deliver reserved {1} against {0}.",Борлуулалтын захиалга {0}-д {1} барааны захиалга байгаа тул та зөвхөн {0}-н эсрэг захиалсан {1}-г хүргэх боломжтой.,
Sales Order {0} is not submitted,Борлуулалтын захиалгыг {0} өгөөгүй байна,
Sales Order {0} is not valid,Борлуулалтын захиалга {0} хүчингүй байна,
Sales Order {0} is {1},Борлуулалтын захиалга {0} нь {1},
Sales Orders,Борлуулалтын захиалга,
Sales Orders Required,Борлуулалтын захиалга шаардлагатай,
Sales Orders to Bill,Билл хүртэлх борлуулалтын захиалга,
Sales Orders to Deliver,Хүргүүлэх борлуулалтын захиалга,
Sales Partner,Борлуулалтын түнш,
Sales Partner Commission Summary,Борлуулалтын түншийн комиссын хураангуй,
Sales Partner Item,Борлуулалтын түншийн зүйл,
Sales Partner Name,Борлуулалтын түншийн нэр,
Sales Partner Target,Борлуулалтын түншийн зорилт,
Sales Partner Target Variance based on Item Group,Барааны бүлэгт суурилсан борлуулалтын түншийн зорилтот зөрүү,
Sales Partner Transaction Summary,Борлуулалтын түншийн гүйлгээний хураангуй,
Sales Partner Type,Борлуулалтын түншийн төрөл,
Sales Partner and Commission,Борлуулалтын түнш ба комисс,
Sales Partners Commission,Борлуулалтын түншүүдийн комисс,
Sales Payment Summary,Борлуулалтын төлбөрийн хураангуй,
Sales Person,Борлуулалтын ажилтан,
Sales Person Commission Summary,Борлуулалтын ажилтны комиссын хураангуй,
Sales Person Name,Борлуулалтын ажилтны нэр,
Sales Person Target Variance Based On Item Group,Барааны бүлэгт суурилсан борлуулалтын ажилтан зорилтот зөрүү,
Sales Person Targets,Борлуулалтын ажилтны зорилтууд,
Sales Person-wise Transaction Summary,Борлуулалтын ажилтны гүйлгээний хураангуй,
Sales Pipeline,Борлуулалтын шугам хоолой,
Sales Price List,Борлуулалтын үнийн жагсаалт,
Sales Register,Борлуулалтын бүртгэл,
Sales Return,Борлуулалтын өгөөж,
Sales Settings,Борлуулалтын тохиргоо,
Sales Stage,Борлуулалтын үе шат,
Sales Summary,Борлуулалтын хураангуй,
Sales Tax Template,Борлуулалтын татварын загвар,
Sales Taxes and Charges,"Борлуулалтын татвар, хураамж",
Sales Taxes and Charges Template,"Борлуулалтын татвар, хураамжийн загвар",
Sales Team,Борлуулалтын баг,
Sales Team Details,Борлуулалтын багийн дэлгэрэнгүй мэдээлэл,
Sales Update Frequency,Борлуулалтын шинэчлэлтийн давтамж,
Sales User,Борлуулалтын хэрэглэгч,
Sales and Returns,Борлуулалт ба буцаалт,
Sales orders are not available for production,Борлуулалтын захиалга үйлдвэрлэх боломжгүй,
"Sales, Purchase, Accounting Defaults","Борлуулалт, худалдан авалт, нягтлан бодох бүртгэлийн алдаа",
Salutation,Баяртай,
Same Company is entered more than once,Нэг компанийг нэгээс олон удаа оруулсан,
Same Item,Ижил зүйл,
Same item cannot be entered multiple times.,Нэг зүйлийг олон удаа оруулах боломжгүй.,
Same supplier has been entered multiple times,Нэг нийлүүлэгч хэд хэдэн удаа орсон,
Sample,Дээж,
Sample Collection,Дээж цуглуулга,
Sample Collection {0} has been created,Жишээ цуглуулга {0} үүсгэгдсэн,
Sample Details,Жишээ дэлгэрэнгүй мэдээлэл,
Sample ID,Жишээ ID,
Sample Quantity,Дээжийн тоо хэмжээ,
Sample Quantity cannot be negative or 0,Дээжийн тоо сөрөг эсвэл 0 байж болохгүй,
Sample Retention Warehouse,Дээж хадгалах агуулах,
Sample Size,Дээжийн хэмжээ,
Sample UOM,UOM дээж,
Sample quantity {0} cannot be more than received quantity {1},Түүврийн тоо хэмжээ {0} нь хүлээн авсан тоо хэмжээнээс {1} их байж болохгүй,
Sanctioned,Шийдвэрлэсэн,
Sanctioned Amount,Шийдвэрлэсэн хэмжээ,
Sanctioned Amount Limit,Шийдвэрлэсэн дүнгийн хязгаар,
Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,Шийдвэрлэсэн дүн нь {0} мөрийн нэхэмжлэлийн дүнгээс их байж болохгүй.,
Sanctioned Amount limit crossed for {0} {1},Санкцилагдсан дүнгийн хязгаар {0} {1}-д давсан,
Sanctioned Loan Amount,Шийдвэрлэсэн зээлийн хэмжээ,
Sanctioned Loan Amount already exists for {0} against company {1},{0}-д {1} компанийн эсрэг шийтгэгдсэн зээлийн хэмжээ аль хэдийн бий.,
Sand,Элс,
Sand Composition (%),Элсний найрлага (%),
Sandbox,Sandbox,
Sandbox API Key,Sandbox API түлхүүр,
Sandbox Mode,Sandbox горим,
Sandy Clay,Элсэрхэг шавар,
Sandy Clay Loam,Элсэрхэг шавранцар,
Sandy Loam,Элсэрхэг шавранцар,
Saturday,Бямба гариг,
Save,Хадгалах,
Save Item,Зүйлийг хадгалах,
Save as Draft,Ноорог хэлбэрээр хадгалах,
Saved,Хадгалсан,
Saved Items,Хадгалсан зүйлс,
Saving {0},{0}-г хадгалж байна,
Savings,Хадгаламж,
Scale Max,Макс масштаб,
Scale Maximum,Хамгийн их масштаб,
Scale Min,Хэмжээ Мин,
Scale Minimum,Хамгийн бага масштаб,
Scan Barcode,Бар кодыг сканнердах,
Scanned Cheque,Сканнердсан чек,
Schedule,Хуваарь,
Schedule Admission,Элсэлтийн хуваарь,
Schedule Course,Хичээлийн хуваарь,
Schedule Date,Хуваарийн огноо,
Schedule Details,Хуваарийн дэлгэрэнгүй мэдээлэл,
Schedule Discharge,Хугацаа гаргах,
Schedule Name,Хуваарийн нэр,
Schedule:,Хуваарь:,
Scheduled,Төлөвлөсөн,
Scheduled Date,Төлөвлөсөн огноо,
Scheduled On,Хуваарьтай,
Scheduled Time,Төлөвлөсөн цаг,
Scheduled Time must be a future time.,Төлөвлөсөн цаг нь ирээдүйн цаг байх ёстой.,
Scheduled Upto,Хуваарьтай,
Scheduler Inactive,Хуваарьлагч идэвхгүй байна,
Scheduler is inactive. Cannot enqueue job.,Хуваарьлагч идэвхгүй байна. Ажлыг дараалалд оруулах боломжгүй.,
Scheduler is inactive. Cannot import data.,Хуваарьлагч идэвхгүй байна. Өгөгдлийг импортлох боломжгүй.,
Schedules,Хуваарь,
"Schedules for {0} overlaps, do you want to proceed after skiping overlaped slots ?",{0} давхцлын хуваарь. Та давхцсан хэсгүүдийг алгасаад үргэлжлүүлэхийг хүсэж байна уу?,
Scheduling,Хуваарь гаргах,
Scheduling Patient Admission,Өвчтөнийг хүлээн авах хуваарь,
School House,Сургуулийн байшин,
School/University,Сургууль/Их сургууль,
Scientific Name,Шинжлэх ухааны нэр,
Scope,Хамрах хүрээ,
Score,Оноо,
Score (0-5),Оноо (0-5),
Score Earned,Авсан оноо,
Score Obtained,Авсан оноо,
Score cannot be greater than Maximum Score,Оноо хамгийн их онооноос их байж болохгүй,
Score must be less than or equal to 5,Оноо 5-аас бага буюу тэнцүү байх ёстой,
Score out of 100,100 оноо,
Scorecard Actions,Онооны картын үйлдлүүд,
"Scorecard variables can be used, as well as:
{total_score} (the total score from that period),
{period_number} (the number of periods to present day)
","Үнэлгээний картын хувьсагчаас гадна:
{нийт_оноо} (тухайн үеийн нийт оноо),
{үеийн_тоо} (одоо хүртэлх үеийн тоо)
",
Scorecards,Онооны картууд,
Scoring Criteria,Онооны шалгуур,
Scoring Setup,Онооны тохиргоо,
Scoring Standings,Онооны байрлал,
Scrap,Хаягдал,
Scrap %,Хаягдал %,
Scrap Asset,Хаягдал хөрөнгө,
Scrap Item Code,Хаягдал барааны код,
Scrap Item Name,Хаягдал зүйлийн нэр,
Scrap Items,Хаягдал эд зүйлс,
Scrap Material Cost,Хаягдал материалын зардал,
Scrap Material Cost(Company Currency),Хаягдал материалын зардал(Компанийн валют),
Scrap Warehouse,Хаягдал агуулах,
Scrap/Loss Item: {0} should have Is Process Loss checked as it is the same as the item to be manufactured or repacked.,Хаягдал/алдагдлын зүйл: {0} нь үйлдвэрлэх эсвэл дахин савлах зүйлтэй ижил тул Процессын алдагдал эсэхийг шалгасан байх ёстой.,
Scrap/Loss Item: {0} should have Qty less than finished goods Quantity.,Хаягдал/алдагдлын зүйл: {0} нь бэлэн бүтээгдэхүүний тоо хэмжээнээс бага хэмжээтэй байх ёстой.,
Scrap/Loss Item: {0} should have Rate set to 0 because Is Process Loss is checked.,Хаягдал/алдагдлын зүйл: {0} Процессын алдагдал эсэхийг шалгасан тул ханшийг 0 болгож тохируулсан байх ёстой.,
Scrap/Loss Item: {0} should not have Is Process Loss checked as it is different from  the item to be manufactured or repacked,Хаягдал/алдагдлын зүйл: {0} нь үйлдвэрлэх эсвэл дахин савлах зүйлээс ялгаатай тул үйл явцын алдагдлыг шалгах ёсгүй.,
